provider,name,chosen_solution,replicate,success,duration,total_decisions,unique_decisions
AlphabeticalComplete,argus-chumsky-11741262611005887494,0,1,true,0,2,2
AlphabeticalComplete,argus-chumsky-11741262611005887494,0,2,true,0,2,2
AlphabeticalComplete,argus-chumsky-11741262611005887494,0,3,true,0,2,2
AlphabeticalComplete,argus-chumsky-11741262611005887494,0,4,true,0,2,2
Remaining,argus-chumsky-11809526917882439709,0,0,true,1,4,4
Remaining,argus-chumsky-11809526917882439709,0,1,true,1,4,4
Remaining,argus-chumsky-11809526917882439709,0,2,true,1,4,4
Remaining,argus-chumsky-11809526917882439709,0,3,true,1,4,4
Remaining,argus-chumsky-11809526917882439709,0,4,true,1,4,4
AlphabeticalUnsound,argus-chumsky-11809526917882439709,0,0,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11809526917882439709,0,1,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11809526917882439709,0,2,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11809526917882439709,0,3,true,0,6,6
AlphabeticalUnsound,argus-chumsky-11809526917882439709,0,4,true,0,6,6
AlphabeticalComplete,argus-chumsky-11809526917882439709,0,0,true,0,2,2
AlphabeticalComplete,argus-chumsky-11809526917882439709,0,1,true,0,2,2
AlphabeticalComplete,argus-chumsky-11809526917882439709,0,2,true,0,2,2
AlphabeticalComplete,argus-chumsky-11809526917882439709,0,3,true,0,2,2
AlphabeticalComplete,argus-chumsky-11809526917882439709,0,4,true,0,2,2
Remaining,argus-axum-7449751244533988244,0,3,true,7254,2166,222
AlphabeticalUnsound,argus-diesel-15648008676699765325,0,3,true,309,198,198
Remaining,argus-diesel-12280181414965390748,0,4,true,1066,823,103
AlphabeticalUnsound,argus-diesel-12280181414965390748,0,0,true,16,90,90
AlphabeticalUnsound,argus-diesel-12280181414965390748,0,1,true,15,90,90
AlphabeticalUnsound,argus-diesel-12280181414965390748,0,2,true,15,90,90
AlphabeticalUnsound,argus-diesel-15648008676699765325,0,4,true,309,198,198
AlphabeticalUnsound,argus-diesel-12280181414965390748,0,3,true,15,90,90
AlphabeticalUnsound,argus-diesel-12280181414965390748,0,4,true,15,90,90
Remaining,random-20-8,0,1,true,1108,871,110
AlphabeticalComplete,argus-diesel-12280181414965390748,0,0,true,99,61,61
AlphabeticalComplete,argus-diesel-12280181414965390748,0,1,true,102,61,61
AlphabeticalComplete,random-150-3,0,4,true,6622,487,487
AlphabeticalComplete,argus-diesel-12280181414965390748,0,2,true,100,61,61
AlphabeticalComplete,argus-diesel-12280181414965390748,0,3,true,99,61,61
AlphabeticalComplete,argus-diesel-12280181414965390748,0,4,true,99,61,61
Remaining,argus-axum-11184278655555968588,0,2,true,10069,2757,215
Remaining,random-120-6,0,3,true,4524,746,746
Remaining,random-30-6,0,3,true,3372,1828,180
Remaining,random-30-7,0,4,true,3764,2418,180
AlphabeticalUnsound,random-30-7,0,0,true,25,114,114
AlphabeticalUnsound,random-30-7,0,1,true,25,114,114
AlphabeticalUnsound,random-30-7,0,2,true,25,114,114
AlphabeticalUnsound,random-30-7,0,3,true,25,114,114
AlphabeticalUnsound,random-30-7,0,4,true,25,114,114
AlphabeticalComplete,random-30-7,0,0,true,153,70,70
Remaining,argus-axum-1337639213112565491,0,2,true,10239,2586,183
AlphabeticalUnsound,argus-diesel-2315795211719089505,0,0,true,821,606,606
Remaining,random-20-8,0,2,true,1113,871,110
AlphabeticalComplete,random-30-7,0,1,true,153,70,70
AlphabeticalComplete,random-30-7,0,2,true,153,70,70
AlphabeticalComplete,random-30-7,0,3,true,153,70,70
AlphabeticalComplete,random-30-7,0,4,true,153,70,70
AlphabeticalComplete,argus-diesel-15648008676699765325,0,0,true,2259,134,134
AlphabeticalUnsound,random-180-10,0,0,true,1106,1002,1002
AlphabeticalUnsound,argus-diesel-2315795211719089505,0,1,true,819,606,606
Remaining,random-20-8,0,3,true,1106,871,110
Remaining,argus-axum-8866031756020282294,0,0,true,13799,3115,211
Remaining,argus-chumsky-7080345814600703276,0,2,true,10762,3657,227
AlphabeticalUnsound,argus-diesel-2315795211719089505,0,2,true,853,606,606
AlphabeticalUnsound,random-180-10,0,1,true,1105,1002,1002
Remaining,random-20-8,0,4,true,1110,871,110
AlphabeticalUnsound,random-20-8,0,0,true,15,108,108
AlphabeticalUnsound,random-20-8,0,1,true,15,108,108
AlphabeticalUnsound,random-20-8,0,2,true,15,108,108
AlphabeticalUnsound,random-20-8,0,3,true,15,108,108
AlphabeticalUnsound,random-20-8,0,4,true,15,108,108
AlphabeticalComplete,random-20-8,0,0,true,89,49,49
AlphabeticalUnsound,argus-diesel-2315795211719089505,0,3,true,819,606,606
AlphabeticalComplete,random-20-8,0,1,true,89,49,49
AlphabeticalComplete,random-20-8,0,2,true,89,49,49
AlphabeticalComplete,random-20-8,0,3,true,89,49,49
AlphabeticalComplete,random-20-8,0,4,true,89,49,49
Remaining,argus-axum-18226239923860325739,0,4,true,11226,2502,211
AlphabeticalComplete,argus-diesel-15648008676699765325,0,1,true,2256,134,134
AlphabeticalUnsound,argus-chumsky-7080345814600703276,0,0,true,62,168,168
AlphabeticalUnsound,random-180-10,0,2,true,1121,1002,1002
AlphabeticalUnsound,argus-chumsky-7080345814600703276,0,1,true,62,168,168
Remaining,random-60-6,0,0,true,33489,10616,368
Remaining,argus-axum-17497105317668159604,0,3,true,13287,3138,211
AlphabeticalUnsound,argus-chumsky-7080345814600703276,0,2,true,63,168,168
Remaining,random-30-6,0,4,true,3430,1828,180
AlphabeticalUnsound,argus-chumsky-7080345814600703276,0,3,true,66,168,168
AlphabeticalUnsound,argus-chumsky-7080345814600703276,0,4,true,62,168,168
AlphabeticalUnsound,argus-diesel-2315795211719089505,0,4,true,821,606,606
AlphabeticalComplete,argus-chumsky-7080345814600703276,0,0,true,416,124,124
Remaining,random-40-4,0,2,true,10189,4716,252
Remaining,argus-axum-11184278655555968588,0,3,true,9738,2757,215
AlphabeticalComplete,random-190-5,0,0,true,8969,571,571
Remaining,random-20-9,0,0,true,1102,768,116
AlphabeticalComplete,argus-chumsky-7080345814600703276,0,1,true,416,124,124
AlphabeticalUnsound,random-180-10,0,3,true,1106,1002,1002
Remaining,argus-axum-12393876099641280534,0,2,true,13947,3391,211
Remaining,random-120-6,0,4,true,4521,746,746
AlphabeticalUnsound,random-120-6,0,0,true,20,18,18
AlphabeticalUnsound,random-120-6,0,1,true,19,18,18
AlphabeticalUnsound,random-120-6,0,2,true,19,18,18
AlphabeticalUnsound,random-120-6,0,3,true,20,18,18
AlphabeticalUnsound,random-120-6,0,4,true,19,18,18
AlphabeticalComplete,random-120-6,0,0,true,102,12,12
AlphabeticalUnsound,random-190-7,0,0,true,1357,1128,1128
AlphabeticalComplete,argus-chumsky-7080345814600703276,0,2,true,416,124,124
AlphabeticalComplete,random-120-6,0,1,true,102,12,12
AlphabeticalComplete,random-120-6,0,2,true,101,12,12
Remaining,random-30-8,0,0,true,3986,1968,174
Remaining,random-40-2,0,1,true,12087,4763,264
AlphabeticalComplete,random-120-6,0,3,true,102,12,12
AlphabeticalComplete,random-120-6,0,4,true,103,12,12
AlphabeticalComplete,argus-chumsky-7080345814600703276,0,3,true,424,124,124
Remaining,random-20-9,0,1,true,1097,768,116
AlphabeticalComplete,argus-diesel-15648008676699765325,0,2,true,2251,134,134
AlphabeticalUnsound,random-180-10,0,4,true,1109,1002,1002
AlphabeticalComplete,argus-chumsky-7080345814600703276,0,4,true,418,124,124
Remaining,argus-axum-7449751244533988244,0,4,true,7193,2166,222
AlphabeticalUnsound,argus-axum-7449751244533988244,0,0,true,6,12,12
AlphabeticalUnsound,argus-axum-7449751244533988244,0,1,true,6,12,12
AlphabeticalUnsound,argus-axum-7449751244533988244,0,2,true,6,12,12
AlphabeticalUnsound,argus-axum-7449751244533988244,0,3,true,6,12,12
AlphabeticalUnsound,argus-axum-7449751244533988244,0,4,true,6,12,12
AlphabeticalComplete,argus-axum-7449751244533988244,0,0,true,46,9,9
AlphabeticalComplete,argus-axum-7449751244533988244,0,1,true,46,9,9
AlphabeticalUnsound,random-190-7,0,1,true,1368,1128,1128
AlphabeticalComplete,argus-axum-7449751244533988244,0,2,true,46,9,9
AlphabeticalComplete,argus-axum-7449751244533988244,0,3,true,46,9,9
AlphabeticalComplete,argus-axum-7449751244533988244,0,4,true,46,9,9
Remaining,random-20-9,0,2,true,1098,768,116
Remaining,random-40-10,0,1,true,9000,4182,227
AlphabeticalUnsound,random-190-7,0,2,true,1365,1128,1128
Remaining,random-20-9,0,3,true,1098,768,116
Remaining,random-40-8,0,3,true,9645,4589,240
AlphabeticalComplete,argus-diesel-15648008676699765325,0,3,true,2251,134,134
Remaining,argus-axum-17497105317668159604,0,4,true,13340,3138,211
Remaining,random-20-9,0,4,true,1095,768,116
AlphabeticalUnsound,random-20-9,0,0,true,16,114,114
AlphabeticalUnsound,random-20-9,0,1,true,17,114,114
AlphabeticalUnsound,random-20-9,0,2,true,16,114,114
AlphabeticalUnsound,random-20-9,0,3,true,16,114,114
AlphabeticalUnsound,random-20-9,0,4,true,16,114,114
AlphabeticalComplete,random-20-9,0,0,true,100,52,52
AlphabeticalUnsound,random-190-7,0,3,true,1381,1128,1128
Remaining,random-30-8,0,1,true,3984,1968,174
AlphabeticalComplete,random-20-9,0,1,true,100,52,52
AlphabeticalComplete,random-20-9,0,2,true,100,52,52
AlphabeticalComplete,random-20-9,0,3,true,100,52,52
AlphabeticalComplete,random-20-9,0,4,true,100,52,52
Remaining,manual-5,0,2,true,13142,5016,291
Remaining,random-50-7,0,1,true,19187,5507,308
AlphabeticalComplete,argus-diesel-15648008676699765325,0,4,true,2254,134,134
Remaining,argus-axum-7673184455178036491,0,0,true,3970,2036,167
AlphabeticalUnsound,random-190-7,0,4,true,1365,1128,1128
Remaining,argus-axum-12393876099641280534,0,3,true,14044,3391,211
Remaining,argus-axum-1337639213112565491,0,3,true,10287,2586,183
Remaining,argus-axum-15073555522447742375,0,2,true,14176,2905,211
AlphabeticalComplete,argus-diesel-2315795211719089505,0,0,true,8322,444,444
AlphabeticalComplete,random-180-10,0,0,true,7251,484,484
Remaining,argus-chumsky-7080345814600703276,0,3,true,10851,3657,227
Remaining,random-30-8,0,2,true,3989,1968,174
AlphabeticalComplete,random-190-5,0,1,true,9051,571,571
Remaining,argus-axum-11184278655555968588,0,4,true,9746,2757,215
AlphabeticalUnsound,argus-axum-1337639213112565491,0,0,true,98,168,168
AlphabeticalUnsound,argus-axum-1337639213112565491,0,1,true,79,168,168
AlphabeticalUnsound,argus-axum-1337639213112565491,0,2,true,79,168,168
AlphabeticalUnsound,argus-axum-1337639213112565491,0,3,true,79,168,168
Remaining,random-40-4,0,3,true,10098,4716,252
AlphabeticalUnsound,argus-axum-1337639213112565491,0,4,true,79,168,168
Remaining,argus-axum-7673184455178036491,0,1,true,3959,2036,167
AlphabeticalComplete,argus-axum-1337639213112565491,0,0,true,508,98,98
AlphabeticalComplete,argus-axum-1337639213112565491,0,1,true,509,98,98
AlphabeticalComplete,argus-axum-1337639213112565491,0,2,true,509,98,98
Remaining,argus-axum-8866031756020282294,0,1,true,13776,3115,211
Remaining,argus-diesel-15648008676699765325,0,0,true,45913,3524,215
Remaining,random-40-10,0,2,true,8946,4182,227
AlphabeticalComplete,argus-axum-1337639213112565491,0,3,true,511,98,98
AlphabeticalComplete,argus-axum-1337639213112565491,0,4,true,509,98,98
Remaining,random-30-8,0,3,true,3998,1968,174
Remaining,random-40-2,0,2,true,12140,4763,264
Remaining,random-40-8,0,4,true,9654,4589,240
AlphabeticalUnsound,random-40-8,0,0,true,62,234,234
AlphabeticalUnsound,random-40-8,0,1,true,62,234,234
AlphabeticalUnsound,random-40-8,0,2,true,63,234,234
AlphabeticalUnsound,random-40-8,0,3,true,63,234,234
AlphabeticalUnsound,random-40-8,0,4,true,62,234,234
AlphabeticalComplete,random-40-8,0,0,true,393,116,116
Remaining,argus-axum-7673184455178036491,0,2,true,3968,2036,167
AlphabeticalComplete,random-40-8,0,1,true,394,116,116
AlphabeticalComplete,random-40-8,0,2,true,393,116,116
AlphabeticalComplete,random-190-7,0,0,true,8869,561,561
AlphabeticalComplete,random-40-8,0,3,true,393,116,116
AlphabeticalComplete,random-40-8,0,4,true,394,116,116
Remaining,manual-14,0,0,true,3152,1949,161
AlphabeticalComplete,random-180-10,0,1,true,7246,484,484
AlphabeticalComplete,argus-diesel-2315795211719089505,0,1,true,8344,444,444
Remaining,random-30-8,0,4,true,4000,1968,174
AlphabeticalUnsound,random-30-8,0,0,true,37,174,174
Remaining,argus-axum-1337639213112565491,0,4,true,10326,2586,183
AlphabeticalUnsound,random-30-8,0,1,true,37,174,174
AlphabeticalUnsound,random-30-8,0,2,true,37,174,174
AlphabeticalUnsound,random-30-8,0,3,true,37,174,174
AlphabeticalUnsound,random-30-8,0,4,true,37,174,174
AlphabeticalComplete,random-30-8,0,0,true,232,84,84
AlphabeticalComplete,random-30-8,0,1,true,232,84,84
AlphabeticalComplete,random-30-8,0,2,true,232,84,84
AlphabeticalComplete,random-30-8,0,3,true,233,84,84
Remaining,argus-axum-7673184455178036491,0,3,true,3979,2036,167
AlphabeticalComplete,random-190-5,0,2,true,9007,571,571
AlphabeticalComplete,random-30-8,0,4,true,232,84,84
Remaining,manual-5,0,3,true,13176,5016,291
Remaining,manual-14,0,1,true,3141,1949,161
Remaining,argus-chumsky-7080345814600703276,0,4,true,10854,3657,227
Remaining,random-40-4,0,4,true,10151,4716,252
AlphabeticalUnsound,random-40-4,0,0,true,14,42,42
AlphabeticalUnsound,random-40-4,0,1,true,14,42,42
AlphabeticalUnsound,random-40-4,0,2,true,14,42,42
AlphabeticalUnsound,random-40-4,0,3,true,14,42,42
AlphabeticalUnsound,random-40-4,0,4,true,14,42,42
AlphabeticalComplete,random-40-4,0,0,true,82,30,30
AlphabeticalComplete,random-40-4,0,1,true,82,30,30
AlphabeticalComplete,random-40-4,0,2,true,82,30,30
AlphabeticalComplete,random-40-4,0,3,true,82,30,30
AlphabeticalComplete,random-40-4,0,4,true,82,30,30
Remaining,argus-axum-12393876099641280534,0,4,true,14220,3391,211
Remaining,random-40-10,0,3,true,8872,4182,227
Remaining,random-50-3,0,0,true,21643,6809,325
Remaining,argus-axum-7673184455178036491,0,4,true,3988,2036,167
Remaining,argus-axum-15073555522447742375,0,3,true,14182,2905,211
AlphabeticalUnsound,argus-axum-7673184455178036491,0,0,true,32,108,108
AlphabeticalUnsound,argus-axum-7673184455178036491,0,1,true,32,108,108
Remaining,manual-14,0,2,true,3190,1949,161
AlphabeticalUnsound,argus-axum-7673184455178036491,0,2,true,32,108,108
AlphabeticalUnsound,argus-axum-7673184455178036491,0,3,true,32,108,108
AlphabeticalUnsound,argus-axum-7673184455178036491,0,4,true,32,108,108
AlphabeticalComplete,argus-axum-7673184455178036491,0,0,true,210,87,87
AlphabeticalComplete,argus-axum-7673184455178036491,0,1,true,210,87,87
AlphabeticalComplete,argus-axum-7673184455178036491,0,2,true,213,87,87
AlphabeticalComplete,argus-axum-7673184455178036491,0,3,true,218,87,87
AlphabeticalComplete,random-180-10,0,2,true,7256,484,484
AlphabeticalComplete,argus-axum-7673184455178036491,0,4,true,210,87,87
AlphabeticalComplete,random-190-7,0,1,true,8873,561,561
AlphabeticalComplete,argus-diesel-2315795211719089505,0,2,true,8363,444,444
Remaining,random-40-9,0,0,true,9611,3885,238
Remaining,random-40-2,0,3,true,12158,4763,264
Remaining,random-50-7,0,2,true,19369,5507,308
Remaining,argus-axum-8866031756020282294,0,2,true,13747,3115,211
Remaining,manual-14,0,3,true,3283,1949,161
AlphabeticalComplete,random-190-5,0,3,true,9008,571,571
Remaining,manual-14,0,4,true,3305,1949,161
AlphabeticalUnsound,manual-14,0,0,true,24,108,108
AlphabeticalUnsound,manual-14,0,1,true,24,108,108
AlphabeticalUnsound,manual-14,0,2,true,24,108,108
AlphabeticalUnsound,manual-14,0,3,true,24,108,108
AlphabeticalUnsound,manual-14,0,4,true,24,108,108
AlphabeticalComplete,manual-14,0,0,true,162,71,71
AlphabeticalComplete,manual-14,0,1,true,162,71,71
AlphabeticalComplete,manual-14,0,2,true,161,71,71
AlphabeticalComplete,manual-14,0,3,true,161,71,71
AlphabeticalComplete,manual-14,0,4,true,161,71,71
Remaining,random-40-10,0,4,true,8877,4182,227
Remaining,manual-15,0,0,true,179,278,59
AlphabeticalUnsound,random-40-10,0,0,true,46,180,180
AlphabeticalUnsound,random-40-10,0,1,true,46,180,180
AlphabeticalUnsound,random-40-10,0,2,true,46,180,180
Remaining,random-40-5,0,0,true,9293,3656,245
AlphabeticalUnsound,random-40-10,0,3,true,46,180,180
Remaining,manual-15,0,1,true,180,278,59
AlphabeticalUnsound,random-40-10,0,4,true,47,180,180
Remaining,manual-15,0,2,true,179,278,59
Remaining,random-40-6,0,0,true,10569,4306,244
AlphabeticalComplete,random-40-10,0,0,true,286,88,88
Remaining,manual-15,0,3,true,179,278,59
AlphabeticalComplete,random-180-10,0,3,true,7269,484,484
Remaining,manual-15,0,4,true,180,278,59
AlphabeticalUnsound,manual-15,0,0,true,4,48,48
AlphabeticalUnsound,manual-15,0,1,true,4,48,48
AlphabeticalComplete,random-180-10,0,4,true,7301,484,484
AlphabeticalUnsound,manual-15,0,2,true,4,48,48
AlphabeticalUnsound,manual-15,0,3,true,4,48,48
AlphabeticalUnsound,manual-15,0,4,true,4,48,48
AlphabeticalComplete,manual-15,0,0,true,26,31,31
AlphabeticalComplete,random-40-10,0,1,true,287,88,88
AlphabeticalComplete,manual-15,0,1,true,26,31,31
AlphabeticalComplete,manual-15,0,2,true,26,31,31
AlphabeticalComplete,manual-15,0,3,true,26,31,31
AlphabeticalComplete,manual-15,0,4,true,26,31,31
AlphabeticalComplete,random-40-10,0,2,true,287,88,88
AlphabeticalComplete,random-40-10,0,3,true,287,88,88
AlphabeticalComplete,random-40-10,0,4,true,288,88,88
Remaining,manual-5,0,4,true,13180,5016,291
AlphabeticalUnsound,manual-5,0,0,true,75,210,210
AlphabeticalUnsound,manual-5,0,1,true,76,210,210
AlphabeticalUnsound,manual-5,0,2,true,76,210,210
AlphabeticalUnsound,manual-5,0,3,true,75,210,210
AlphabeticalUnsound,manual-5,0,4,true,76,210,210
AlphabeticalComplete,manual-5,0,0,true,506,148,148
AlphabeticalComplete,random-190-7,0,2,true,8914,561,561
AlphabeticalComplete,argus-diesel-2315795211719089505,0,3,true,8367,444,444
AlphabeticalComplete,manual-5,0,1,true,506,148,148
Remaining,random-60-6,0,1,true,33855,10616,368
Remaining,manual-2,0,0,true,2565,1754,155
AlphabeticalComplete,manual-5,0,2,true,506,148,148
AlphabeticalComplete,manual-5,0,3,true,507,148,148
AlphabeticalComplete,manual-5,0,4,true,507,148,148
Remaining,manual-6,0,0,true,64,93,51
Remaining,manual-6,0,1,true,64,93,51
Remaining,random-40-9,0,1,true,9617,3885,238
Remaining,manual-6,0,2,true,64,93,51
Remaining,manual-6,0,3,true,64,93,51
Remaining,manual-6,0,4,true,64,93,51
AlphabeticalUnsound,manual-6,0,0,true,4,36,36
AlphabeticalUnsound,manual-6,0,1,true,4,36,36
AlphabeticalUnsound,manual-6,0,2,true,4,36,36
AlphabeticalUnsound,manual-6,0,3,true,3,36,36
AlphabeticalUnsound,manual-6,0,4,true,4,36,36
AlphabeticalComplete,manual-6,0,0,true,21,24,24
AlphabeticalComplete,manual-6,0,1,true,21,24,24
AlphabeticalComplete,manual-6,0,2,true,21,24,24
AlphabeticalComplete,manual-6,0,3,true,21,24,24
AlphabeticalComplete,manual-6,0,4,true,21,24,24
Remaining,manual-2,0,1,true,2568,1754,155
AlphabeticalComplete,random-190-5,0,4,true,9081,571,571
Remaining,argus-axum-15073555522447742375,0,4,true,14311,2905,211
AlphabeticalUnsound,argus-axum-15073555522447742375,0,0,true,69,126,126
AlphabeticalUnsound,argus-axum-15073555522447742375,0,1,true,69,126,126
AlphabeticalUnsound,argus-axum-15073555522447742375,0,2,true,69,126,126
AlphabeticalUnsound,argus-axum-15073555522447742375,0,3,true,70,126,126
Remaining,manual-7,0,0,true,1641,1072,154
AlphabeticalUnsound,argus-axum-15073555522447742375,0,4,true,69,126,126
AlphabeticalComplete,argus-axum-15073555522447742375,0,0,true,453,75,75
Remaining,random-40-2,0,4,true,12193,4763,264
AlphabeticalUnsound,random-40-2,0,0,true,76,234,234
AlphabeticalUnsound,random-40-2,0,1,true,76,234,234
AlphabeticalComplete,argus-axum-15073555522447742375,0,1,true,452,75,75
AlphabeticalUnsound,random-40-2,0,2,true,76,234,234
AlphabeticalUnsound,random-40-2,0,3,true,76,234,234
AlphabeticalUnsound,random-40-2,0,4,true,76,234,234
AlphabeticalComplete,argus-axum-15073555522447742375,0,2,true,454,75,75
AlphabeticalComplete,random-40-2,0,0,true,490,124,124
Remaining,manual-7,0,1,true,1640,1072,154
Remaining,manual-2,0,2,true,2568,1754,155
AlphabeticalComplete,argus-axum-15073555522447742375,0,3,true,450,75,75
AlphabeticalComplete,random-40-2,0,1,true,490,124,124
AlphabeticalComplete,argus-axum-15073555522447742375,0,4,true,451,75,75
Remaining,argus-axum-8866031756020282294,0,3,true,13844,3115,211
AlphabeticalComplete,random-40-2,0,2,true,490,124,124
Remaining,random-40-5,0,1,true,9317,3656,245
AlphabeticalComplete,random-40-2,0,3,true,490,124,124
Remaining,manual-7,0,2,true,1640,1072,154
AlphabeticalComplete,random-40-2,0,4,true,489,124,124
Remaining,random-40-6,0,1,true,10689,4306,244
Remaining,manual-2,0,3,true,2618,1754,155
AlphabeticalComplete,argus-diesel-2315795211719089505,0,4,true,8455,444,444
Remaining,manual-7,0,3,true,1644,1072,154
AlphabeticalComplete,random-190-7,0,3,true,8899,561,561
Remaining,random-50-3,0,1,true,21552,6809,325
Remaining,argus-axum-15641753760587755699,0,0,true,4140,986,211
Remaining,manual-7,0,4,true,1645,1072,154
AlphabeticalUnsound,manual-7,0,0,true,22,108,108
AlphabeticalUnsound,manual-7,0,1,true,22,108,108
AlphabeticalUnsound,manual-7,0,2,true,22,108,108
AlphabeticalUnsound,manual-7,0,3,true,22,108,108
AlphabeticalUnsound,manual-7,0,4,true,22,108,108
AlphabeticalComplete,manual-7,0,0,true,139,58,58
Remaining,manual-2,0,4,true,2577,1754,155
AlphabeticalUnsound,manual-2,0,0,true,27,150,150
AlphabeticalComplete,manual-7,0,1,true,140,58,58
AlphabeticalUnsound,manual-2,0,1,true,27,150,150
AlphabeticalUnsound,manual-2,0,2,true,27,150,150
AlphabeticalUnsound,manual-2,0,3,true,27,150,150
AlphabeticalUnsound,manual-2,0,4,true,27,150,150
AlphabeticalComplete,manual-7,0,2,true,139,58,58
AlphabeticalComplete,manual-2,0,0,true,165,72,72
AlphabeticalComplete,manual-7,0,3,true,139,58,58
AlphabeticalComplete,manual-7,0,4,true,139,58,58
AlphabeticalComplete,manual-2,0,1,true,169,72,72
AlphabeticalComplete,manual-2,0,2,true,165,72,72
Remaining,random-40-9,0,2,true,9628,3885,238
AlphabeticalComplete,manual-2,0,3,true,165,72,72
AlphabeticalComplete,manual-2,0,4,true,165,72,72
Remaining,random-50-7,0,3,true,19539,5507,308
Remaining,manual-8,0,0,true,864,830,106
Remaining,manual-3,0,0,true,956,309,309
Remaining,manual-8,0,1,true,861,830,106
Remaining,manual-3,0,1,true,940,309,309
Remaining,manual-8,0,2,true,861,830,106
Remaining,argus-axum-15641753760587755699,0,1,true,4146,986,211
Remaining,manual-3,0,2,true,940,309,309
Remaining,manual-8,0,3,true,862,830,106
Remaining,manual-3,0,3,true,941,309,309
Remaining,manual-8,0,4,true,864,830,106
AlphabeticalUnsound,manual-8,0,0,true,5,30,30
AlphabeticalUnsound,manual-8,0,1,true,5,30,30
AlphabeticalUnsound,manual-8,0,2,true,5,30,30
AlphabeticalUnsound,manual-8,0,3,true,5,30,30
AlphabeticalUnsound,manual-8,0,4,true,5,30,30
AlphabeticalComplete,manual-8,0,0,true,31,25,25
AlphabeticalComplete,manual-8,0,1,true,31,25,25
AlphabeticalComplete,manual-8,0,2,true,31,25,25
AlphabeticalComplete,manual-8,0,3,true,30,25,25
AlphabeticalComplete,manual-8,0,4,true,31,25,25
Remaining,random-40-5,0,2,true,9365,3656,245
Remaining,manual-3,0,4,true,941,309,309
AlphabeticalUnsound,manual-3,0,0,true,4,6,6
AlphabeticalUnsound,manual-3,0,1,true,4,6,6
AlphabeticalUnsound,manual-3,0,2,true,4,6,6
AlphabeticalUnsound,manual-3,0,3,true,4,6,6
AlphabeticalUnsound,manual-3,0,4,true,4,6,6
AlphabeticalComplete,manual-3,0,0,true,22,6,6
AlphabeticalComplete,manual-3,0,1,true,22,6,6
AlphabeticalComplete,manual-3,0,2,true,22,6,6
AlphabeticalComplete,manual-3,0,3,true,22,6,6
AlphabeticalComplete,manual-3,0,4,true,22,6,6
Remaining,manual-9,0,0,true,1105,766,113
AlphabeticalComplete,random-190-7,0,4,true,8927,561,561
Remaining,random-40-3,0,0,true,10469,3638,258
Remaining,manual-9,0,1,true,1106,766,113
Remaining,argus-axum-15641753760587755699,0,2,true,4123,986,211
AlphabeticalUnsound,random-150-9,0,0,true,854,894,894
Remaining,random-40-6,0,2,true,10591,4306,244
Remaining,manual-9,0,2,true,1105,766,113
Remaining,argus-diesel-15648008676699765325,0,2,true,46228,3524,215
AlphabeticalUnsound,random-150-9,0,1,true,854,894,894
Remaining,random-70-4,0,0,true,60201,11214,448
Remaining,manual-9,0,3,true,1107,766,113
Remaining,argus-axum-8866031756020282294,0,4,true,13898,3115,211
AlphabeticalUnsound,argus-axum-8866031756020282294,0,0,true,92,174,174
AlphabeticalUnsound,random-150-9,0,2,true,855,894,894
AlphabeticalUnsound,argus-axum-8866031756020282294,0,1,true,92,174,174
AlphabeticalUnsound,argus-axum-8866031756020282294,0,2,true,92,174,174
AlphabeticalUnsound,argus-axum-8866031756020282294,0,3,true,92,174,174
AlphabeticalUnsound,argus-axum-8866031756020282294,0,4,true,92,174,174
Remaining,random-40-9,0,3,true,9643,3885,238
Remaining,manual-9,0,4,true,1104,766,113
AlphabeticalUnsound,random-150-9,0,3,true,855,894,894
AlphabeticalUnsound,manual-9,0,0,true,14,84,84
AlphabeticalUnsound,manual-9,0,1,true,14,84,84
AlphabeticalUnsound,manual-9,0,2,true,14,84,84
AlphabeticalUnsound,manual-9,0,3,true,14,84,84
AlphabeticalUnsound,manual-9,0,4,true,14,84,84
AlphabeticalComplete,argus-axum-8866031756020282294,0,0,true,618,112,112
AlphabeticalComplete,manual-9,0,0,true,88,52,52
AlphabeticalComplete,manual-9,0,1,true,88,52,52
AlphabeticalComplete,manual-9,0,2,true,88,52,52
AlphabeticalComplete,manual-9,0,3,true,88,52,52
AlphabeticalComplete,manual-9,0,4,true,88,52,52
Remaining,random-10-10,0,0,true,177,252,54
AlphabeticalComplete,argus-axum-8866031756020282294,0,1,true,620,112,112
AlphabeticalUnsound,random-150-9,0,4,true,854,894,894
Remaining,random-10-10,0,1,true,177,252,54
Remaining,random-10-10,0,2,true,177,252,54
Remaining,random-10-10,0,3,true,176,252,54
AlphabeticalComplete,argus-axum-8866031756020282294,0,2,true,618,112,112
Remaining,random-10-10,0,4,true,177,252,54
AlphabeticalUnsound,random-10-10,0,0,true,4,48,48
AlphabeticalUnsound,random-10-10,0,1,true,4,48,48
AlphabeticalUnsound,random-10-10,0,2,true,4,48,48
AlphabeticalUnsound,random-10-10,0,3,true,4,48,48
AlphabeticalUnsound,random-10-10,0,4,true,4,48,48
AlphabeticalComplete,random-10-10,0,0,true,26,27,27
Remaining,argus-axum-15641753760587755699,0,3,true,4151,986,211
AlphabeticalComplete,random-10-10,0,1,true,26,27,27
